,Pa1,Pa2,Pb2,Pb1,Va1
2021-08-06 18:38:38,40642.93,40643.11,40641.88,40641.89,0.953
2021-08-06 18:39:12,40643.7,40645.0,40641.3,40643.69,0.103
2021-08-06 18:39:46,40673.61,40673.79,40673.17,40673.6,0.309
2021-08-06 18:40:20,40726.95,40727.39,40726.04,40726.94,0.875
2021-08-06 18:40:54,40736.86,40736.87,40735.62,40735.63,0.036
2021-08-06 18:41:28,40681.33,40681.61,40681.06,40681.08,0.012
2021-08-06 18:42:03,40686.13,40686.22,40684.4,40686.12,0.839
2021-08-06 18:42:38,40642.17,40642.2,40642.12,40642.16,0.188
2021-08-06 18:43:13,40656.44,40656.46,40655.29,40656.43,0.005
2021-08-06 18:43:48,40670.01,40670.97,40669.79,40670.0,1.404
2021-08-06 18:44:22,40689.59,40690.01,40689.57,40689.58,4.162
2021-08-06 18:44:57,40687.58,40687.71,40685.9,40687.57,2.103
2021-08-06 18:45:32,40648.52,40649.1,40648.18,40648.51,0.349
2021-08-06 18:46:07,40651.85,40652.0,40651.45,40651.84,1.092
2021-08-06 18:46:42,40729.09,40729.11,40728.91,40729.08,0.098
2021-08-06 18:47:17,40745.63,40746.43,40744.75,40745.01,0.007
2021-08-06 18:47:52,40765.54,40766.12,40763.88,40765.53,1.002
2021-08-06 18:48:26,40758.87,40760.02,40758.74,40758.86,0.203
2021-08-06 18:48:59,40846.44,40846.65,40846.4,40846.43,6.55
2021-08-06 18:49:33,40786.01,40787.24,40785.72,40786.0,0.009
2021-08-06 18:50:07,40803.4,40803.44,40802.6,40803.39,1.087
2021-08-06 18:50:41,40785.02,40785.6,40785.0,40785.01,0.756
2021-08-06 18:51:18,40771.71,40772.17,40770.12,40771.69,0.919
2021-08-06 18:51:49,40769.88,40770.0,40769.8,40769.87,0.034
2021-08-06 18:52:25,40761.57,40761.68,40760.97,40761.56,0.173
2021-08-06 18:53:01,40732.03,40732.64,40731.99,40732.02,0.005
2021-08-06 18:53:35,40742.32,40742.33,40741.53,40742.31,6.735
2021-08-06 18:54:11,40730.12,40730.35,40730.01,40730.11,0.06
2021-08-06 18:54:47,40749.92,40749.93,40749.8,40749.91,0.481
2021-08-06 18:55:20,40730.25,40731.57,40729.8,40730.24,0.119
2021-08-06 18:55:53,40722.05,40722.06,40720.78,40722.04,0.331
2021-08-06 18:56:29,40687.34,40687.95,40687.31,40687.33,0.414
2021-08-06 18:57:03,40682.44,40682.49,40682.25,40682.43,3.904
2021-08-06 18:57:35,40671.94,40672.21,40670.45,40671.93,0.183
2021-08-06 18:58:11,40688.47,40689.98,40688.4,40688.46,0.048
2021-08-06 18:58:48,40670.98,40671.0,40670.92,40670.97,0.345
2021-08-06 18:59:23,40672.39,40672.47,40672.37,40672.38,0.404
2021-08-06 18:59:56,40692.69,40693.04,40692.64,40692.68,0.692
2021-08-06 19:00:31,40619.77,40621.48,40619.05,40619.76,0.001
2021-08-06 19:01:06,40582.37,40582.4,40582.25,40582.36,0.748
2021-08-06 19:01:40,40575.01,40575.02,40574.33,40575.0,0.846
2021-08-06 19:02:16,40573.52,40573.53,40573.03,40573.51,0.219
2021-08-06 19:02:51,40554.17,40555.0,40554.0,40554.16,0.563
2021-08-06 19:03:24,40555.01,40555.58,40554.16,40555.0,0.357
2021-08-06 19:03:58,40513.88,40514.0,40513.64,40513.87,0.151
2021-08-06 19:04:33,40520.38,40520.4,40516.89,40517.13,0.119
2021-08-06 19:05:07,40514.86,40516.65,40513.99,40514.85,0.063
2021-08-06 19:05:42,40541.49,40541.97,40539.57,40541.48,3.973
2021-08-06 19:06:17,40527.22,40527.4,40525.52,40527.21,2.145
2021-08-06 19:06:53,40562.7,40562.98,40562.63,40562.64,5.449
2021-08-06 19:07:30,40540.31,40541.56,40539.19,40540.3,1.778
2021-08-06 19:08:05,40542.7,40544.7,40542.68,40542.69,0.001
2021-08-06 19:08:42,40585.44,40585.45,40584.55,40585.43,0.317
2021-08-06 19:09:16,40600.01,40600.02,40598.97,40600.0,0.396
2021-08-06 19:09:49,40600.47,40600.54,40600.45,40600.46,0.237
2021-08-06 19:10:24,40574.34,40574.38,40572.85,40574.33,4.054
2021-08-06 19:10:57,40611.85,40612.06,40611.83,40611.84,3.55
2021-08-06 19:11:32,40582.7,40583.09,40580.52,40582.69,3.384
2021-08-06 19:12:07,40579.83,40581.71,40579.34,40579.82,1.022
2021-08-06 19:12:38,40576.61,40577.57,40576.57,40576.6,3.166
2021-08-06 19:13:13,40580.32,40581.89,40580.3,40580.31,0.483
2021-08-06 19:13:48,40634.07,40634.28,40634.05,40634.06,0.214
2021-08-06 19:14:23,40651.04,40651.43,40649.29,40651.03,2.062
2021-08-06 19:14:59,40649.91,40649.97,40649.24,40649.27,0.197
2021-08-06 19:15:35,40605.73,40605.74,40603.19,40605.72,5.592
2021-08-06 19:16:11,40583.19,40583.2,40582.49,40583.18,0.277
2021-08-06 19:16:45,40570.01,40570.76,40569.87,40570.0,0.946
2021-08-06 19:17:20,40570.57,40571.58,40570.17,40570.56,0.917
2021-08-06 19:17:58,40586.64,40586.83,40586.62,40586.63,0.451
2021-08-06 19:18:32,40630.19,40631.12,40630.17,40630.18,2.061
2021-08-06 19:19:10,40593.67,40594.3,40592.61,40593.66,4.972
2021-08-06 19:19:45,40598.24,40600.39,40598.22,40598.23,2.152
2021-08-06 19:20:20,40616.38,40616.61,40615.82,40616.37,1.621
2021-08-06 19:20:53,40583.3,40583.31,40582.54,40583.29,0.589
2021-08-06 19:21:24,40582.51,40582.77,40581.9,40582.5,4.534
2021-08-06 19:21:57,40568.56,40570.0,40568.2,40568.55,0.007
2021-08-06 19:22:36,40558.11,40559.04,40556.21,40558.08,0.232
2021-08-06 19:23:10,40510.33,40511.35,40509.6,40510.32,0.254
2021-08-06 19:23:46,40515.84,40515.85,40515.38,40515.83,2.508
2021-08-06 19:24:23,40490.83,40490.85,40488.48,40490.82,0.517
2021-08-06 19:24:58,40500.0,40500.43,40499.98,40499.99,0.207
2021-08-06 19:25:33,40498.25,40498.29,40496.94,40498.24,0.094
2021-08-06 19:26:08,40549.41,40549.45,40547.4,40549.4,1.97
2021-08-06 19:26:41,40532.56,40533.97,40532.54,40532.55,1.392
2021-08-06 19:27:13,40558.91,40561.73,40558.74,40558.9,0.618
2021-08-06 19:27:48,40588.94,40590.0,40587.04,40588.93,3.018
2021-08-06 19:28:21,40620.0,40620.15,40618.57,40619.99,0.063
2021-08-06 19:28:56,40633.28,40634.01,40633.26,40633.27,0.547
2021-08-06 19:29:29,40632.5,40632.99,40631.75,40632.49,0.732
2021-08-06 19:30:04,40613.08,40613.16,40612.53,40613.07,3.297
2021-08-06 19:30:40,40671.88,40671.89,40669.96,40671.87,1.26
2021-08-06 19:31:15,40689.27,40689.56,40688.74,40689.26,2.985
2021-08-06 19:31:50,40697.61,40697.62,40696.81,40697.6,0.097
2021-08-06 19:32:25,40725.8,40726.17,40725.62,40725.79,0.434
2021-08-06 19:32:59,40691.15,40691.31,40690.92,40691.14,0.281
2021-08-06 19:33:35,40705.11,40705.18,40705.04,40705.1,0.024
2021-08-06 19:34:11,40702.5,40703.5,40702.46,40702.49,0.9
2021-08-06 19:34:47,40690.37,40690.4,40690.24,40690.36,1.152
2021-08-06 19:35:23,40699.29,40699.32,40697.05,40699.28,9.321
2021-08-06 19:35:53,40671.69,40671.7,40671.67,40671.68,0.471
2021-08-06 19:36:31,40657.77,40657.78,40655.96,40657.76,0.025
2021-08-06 19:37:07,40649.3,40650.27,40648.75,40649.29,0.99
2021-08-06 19:37:43,40632.87,40633.05,40632.06,40632.86,0.448
2021-08-06 19:38:20,40636.2,40636.29,40634.59,40636.19,6.817
2021-08-06 19:38:55,40612.34,40613.35,40612.23,40612.33,1.352
2021-08-06 19:39:30,40631.22,40633.63,40630.5,40631.21,1.348
2021-08-06 19:40:07,40615.28,40615.3,40615.25,40615.27,4.012
2021-08-06 19:40:43,40623.43,40623.44,40622.89,40623.42,2.091
2021-08-06 19:41:24,40629.61,40629.63,40629.59,40629.6,7.015
2021-08-06 19:41:59,40622.19,40624.34,40622.17,40622.18,0.192
2021-08-06 19:42:33,40594.88,40596.23,40594.75,40594.87,0.54
2021-08-06 19:43:03,40584.33,40584.39,40583.36,40584.32,1.073
2021-08-06 19:43:38,40572.38,40574.8,40572.36,40572.37,0.005
2021-08-06 19:44:14,40565.3,40565.31,40563.03,40565.29,6.232
2021-08-06 19:44:48,40571.01,40571.09,40570.86,40571.0,13.308
2021-08-06 19:45:26,40539.51,40539.55,40539.1,40539.5,5.919
2021-08-06 19:46:03,40542.52,40542.57,40541.27,40542.51,5.958
2021-08-06 19:46:39,40569.38,40569.39,40568.98,40569.37,2.053
2021-08-06 19:47:15,40597.68,40597.73,40597.21,40597.25,0.036
2021-08-06 19:47:54,40611.36,40614.07,40611.2,40611.35,0.56
2021-08-06 19:48:32,40610.78,40611.35,40610.62,40610.77,2.144
2021-08-06 19:49:06,40592.05,40593.77,40591.34,40592.04,0.093
2021-08-06 19:49:44,40585.18,40586.74,40585.15,40585.17,3.264
2021-08-06 19:50:24,40534.38,40535.57,40533.19,40534.37,0.09
2021-08-06 19:50:59,40506.93,40507.1,40506.87,40506.92,1.182
2021-08-06 19:51:35,40498.02,40498.92,40497.99,40498.01,3.319
2021-08-06 19:52:11,40506.29,40506.3,40506.04,40506.28,2.188
2021-08-06 19:52:46,40490.01,40490.11,40489.61,40490.0,1.686
2021-08-06 19:53:21,40514.0,40514.13,40513.85,40513.99,0.2
2021-08-06 19:53:59,40513.95,40514.31,40513.17,40513.19,0.052
2021-08-06 19:54:38,40537.0,40538.19,40536.78,40536.99,0.192
2021-08-06 19:55:14,40543.0,40543.5,40542.98,40542.99,0.056
2021-08-06 19:55:52,40544.38,40544.53,40543.09,40543.11,0.049
2021-08-06 19:56:31,40526.12,40526.18,40525.58,40526.11,1.197
2021-08-06 19:57:06,40520.0,40520.01,40519.98,40519.99,0.071
2021-08-06 19:57:46,40502.79,40504.16,40502.39,40502.78,1.784
2021-08-06 19:58:22,40508.63,40508.64,40508.61,40508.62,0.398
2021-08-06 19:58:59,40510.01,40510.21,40509.75,40510.0,7.518
2021-08-06 19:59:35,40498.15,40499.78,40498.0,40498.07,0.005
2021-08-06 20:00:09,40516.99,40517.0,40515.97,40516.98,2.754
2021-08-06 20:00:44,40553.37,40553.42,40553.23,40553.36,4.69
2021-08-06 20:01:18,40565.0,40565.23,40564.5,40564.99,0.795
2021-08-06 20:01:52,40495.01,40495.41,40494.14,40495.0,9.922
2021-08-06 20:02:25,40415.69,40415.79,40412.83,40413.98,0.025
2021-08-06 20:02:58,40317.9,40318.25,40316.69,40317.89,0.359
2021-08-06 20:03:32,40341.84,40341.97,40341.81,40341.83,6.651
2021-08-06 20:04:06,40377.07,40379.79,40374.29,40374.45,0.025
2021-08-06 20:04:39,40388.98,40390.09,40388.55,40388.97,3.296
2021-08-06 20:05:13,40346.99,40347.68,40346.06,40346.98,2.752
2021-08-06 20:05:47,40336.89,40336.9,40336.87,40336.88,1.177
2021-08-06 20:06:21,40382.38,40383.78,40382.06,40382.37,2.12
2021-08-06 20:06:55,40449.94,40450.33,40449.62,40449.93,0.192
2021-08-06 20:07:29,40487.81,40487.82,40487.47,40487.8,3.268
2021-08-06 20:08:03,40465.59,40465.6,40465.42,40465.58,0.87
2021-08-06 20:08:39,40454.96,40454.97,40453.14,40454.95,9.658
2021-08-06 20:09:13,40523.41,40523.54,40523.39,40523.4,0.216
2021-08-06 20:09:47,40513.99,40514.0,40513.93,40513.98,4.873
2021-08-06 20:10:21,40542.28,40544.27,40542.2,40542.23,0.054
2021-08-06 20:10:55,40657.75,40658.67,40657.22,40657.74,0.152
2021-08-06 20:11:28,40706.14,40706.83,40704.01,40704.09,0.006
2021-08-06 20:12:02,40688.33,40688.8,40687.84,40688.32,0.108
2021-08-06 20:12:35,40747.95,40747.96,40747.86,40747.94,0.138
2021-08-06 20:13:09,40812.93,40813.0,40812.22,40812.85,0.08
2021-08-06 20:13:42,40803.99,40804.0,40803.97,40803.98,0.025
2021-08-06 20:14:15,40846.37,40846.52,40846.25,40846.36,0.322
2021-08-06 20:14:48,40741.97,40742.31,40741.94,40741.96,0.02
2021-08-06 20:15:21,40717.13,40717.79,40714.56,40714.57,0.863
2021-08-06 20:15:54,40902.54,40902.56,40900.52,40902.53,2.277
2021-08-06 20:16:27,40927.9,40928.27,40927.3,40927.89,0.892
2021-08-06 20:17:00,40955.37,40957.87,40953.72,40954.16,0.003
2021-08-06 20:17:33,41038.76,41039.01,41037.42,41038.75,0.36
2021-08-06 20:18:06,40963.04,40963.6,40962.01,40963.03,0.1
2021-08-06 20:18:39,40911.74,40912.9,40911.7,40911.73,0.131
2021-08-06 20:19:12,40888.53,40888.57,40887.08,40887.28,0.5
2021-08-06 20:19:46,40919.75,40920.75,40919.34,40919.74,3.122
2021-08-06 20:20:20,40927.3,40927.46,40927.17,40927.29,0.086
2021-08-06 20:20:53,40923.68,40923.7,40922.96,40923.67,6.7
2021-08-06 20:21:27,40843.06,40843.07,40842.87,40843.05,0.005
2021-08-06 20:22:01,40854.39,40854.61,40854.03,40854.38,0.132
2021-08-06 20:22:35,40862.85,40864.79,40862.03,40862.84,0.2
2021-08-06 20:23:10,40828.39,40828.88,40827.24,40828.38,0.102
2021-08-06 20:23:44,40849.42,40849.45,40849.35,40849.41,0.257
2021-08-06 20:24:19,40872.63,40874.33,40871.53,40872.62,8.969
2021-08-06 20:24:53,40887.15,40887.17,40886.72,40887.14,0.305
2021-08-06 20:25:29,40886.44,40886.59,40885.42,40886.43,0.202
2021-08-06 20:26:03,40850.01,40850.8,40849.21,40850.0,0.72
2021-08-06 20:26:37,40984.0,40985.84,40983.22,40983.99,1.01
2021-08-06 20:27:10,40976.3,40976.76,40975.0,40976.29,1.682
2021-08-06 20:27:44,40923.42,40923.43,40920.0,40923.41,2.209
2021-08-06 20:28:18,40917.73,40918.54,40916.53,40917.72,0.164
2021-08-06 20:28:54,40966.36,40966.37,40962.68,40964.56,0.025
2021-08-06 20:29:28,40966.21,40967.26,40965.51,40966.2,0.036
2021-08-06 20:30:03,40940.05,40941.73,40940.03,40940.04,0.311
2021-08-06 20:30:36,40893.4,40894.07,40893.35,40893.39,5.706
2021-08-06 20:31:11,40899.97,40899.98,40899.95,40899.96,0.289
2021-08-06 20:31:46,40867.42,40867.84,40866.24,40867.41,0.612
2021-08-06 20:32:20,40881.38,40882.66,40878.74,40881.37,4.398
2021-08-06 20:32:56,40870.89,40870.9,40870.31,40870.88,8.804
2021-08-06 20:33:32,40850.01,40850.46,40849.67,40850.0,0.109
2021-08-06 20:34:08,40846.2,40847.88,40846.04,40846.19,1.315
2021-08-06 20:34:43,40895.79,40896.99,40895.72,40895.78,0.003
2021-08-06 20:35:17,40872.99,40873.39,40872.15,40872.81,0.09
2021-08-06 20:35:53,40878.72,40878.74,40878.15,40878.71,6.948
2021-08-06 20:36:29,40850.84,40852.74,40849.57,40850.83,0.202
2021-08-06 20:37:02,40857.97,40858.0,40856.99,40857.96,1.157
2021-08-06 20:37:36,40837.66,40837.67,40837.63,40837.65,0.271
2021-08-06 20:38:11,40836.13,40836.42,40835.52,40836.12,3.912
2021-08-06 20:38:44,40809.69,40809.74,40808.63,40809.68,1.915
2021-08-06 20:39:18,40748.97,40749.49,40747.31,40748.96,3.925
2021-08-06 20:39:51,40728.14,40729.21,40727.99,40728.13,0.845
2021-08-06 20:40:25,40739.77,40739.78,40738.04,40739.76,0.741
2021-08-06 20:41:01,40766.2,40768.78,40765.26,40766.19,0.922
2021-08-06 20:41:36,40737.15,40737.67,40736.96,40737.14,0.358
2021-08-06 20:42:09,40670.17,40670.98,40669.63,40670.16,1.49
2021-08-06 20:42:42,40631.66,40632.76,40631.16,40631.65,0.078
2021-08-06 20:43:16,40631.96,40632.18,40631.92,40631.95,0.04
2021-08-06 20:43:49,40580.56,40580.81,40580.41,40580.55,0.64
2021-08-06 20:44:23,40590.93,40591.13,40590.19,40590.92,0.051
2021-08-06 20:44:57,40661.72,40662.69,40661.22,40661.71,0.573
2021-08-06 20:45:31,40606.16,40606.17,40606.06,40606.15,0.148
2021-08-06 20:46:05,40635.0,40635.18,40634.12,40634.99,0.916
2021-08-06 20:46:39,40663.65,40665.13,40663.63,40663.64,0.602
2021-08-06 20:47:13,40730.13,40732.97,40730.11,40730.12,0.048
2021-08-06 20:47:48,40714.08,40716.08,40714.06,40714.07,0.001
2021-08-06 20:48:21,40793.11,40794.34,40792.16,40793.1,1.723
2021-08-06 20:48:56,40769.07,40769.96,40767.76,40767.77,0.773
2021-08-06 20:49:31,40771.91,40772.87,40771.36,40771.9,1.351
2021-08-06 20:50:06,40800.0,40800.01,40799.81,40799.99,1.969
2021-08-06 20:50:41,40755.01,40755.1,40754.96,40755.0,2.143
2021-08-06 20:51:16,40761.0,40762.52,40760.4,40760.99,0.227
2021-08-06 20:51:52,40730.39,40730.4,40730.37,40730.38,0.044
2021-08-06 20:52:26,40693.97,40694.33,40693.0,40693.96,1.7
2021-08-06 20:53:01,40685.51,40686.96,40684.06,40685.5,0.115
2021-08-06 20:53:36,40719.24,40720.43,40716.9,40719.23,10.095
2021-08-06 20:54:12,40708.12,40708.82,40708.05,40708.11,0.098
2021-08-06 20:54:48,40711.91,40711.96,40711.86,40711.9,4.392
2021-08-06 20:55:24,40696.38,40696.4,40691.67,40694.25,0.728
2021-08-06 20:55:58,40680.51,40680.67,40680.42,40680.5,8.368
2021-08-06 20:56:35,40682.7,40684.06,40682.4,40682.69,0.273
2021-08-06 20:57:10,40697.27,40698.18,40697.25,40697.26,0.061
2021-08-06 20:57:45,40719.43,40721.35,40718.4,40719.42,3.169
2021-08-06 20:58:21,40752.48,40752.59,40752.32,40752.47,2.348
2021-08-06 20:58:56,40744.0,40744.82,40743.78,40743.99,0.041
2021-08-06 20:59:33,40742.94,40743.12,40740.22,40742.93,2.316
2021-08-06 21:00:10,40696.46,40696.95,40695.49,40696.45,0.103
2021-08-06 21:00:45,40705.33,40705.36,40704.57,40705.32,0.64
2021-08-06 21:01:22,40740.83,40740.84,40739.89,40740.82,1.181
2021-08-06 21:01:56,40802.11,40802.61,40802.0,40802.1,4.353
2021-08-06 21:02:30,40781.08,40781.09,40779.15,40780.64,0.061
2021-08-06 21:03:06,40800.0,40801.44,40799.98,40799.99,2.408
2021-08-06 21:03:42,40778.83,40780.0,40778.51,40778.82,0.055
2021-08-06 21:04:19,40778.37,40778.62,40778.19,40778.36,0.227
2021-08-06 21:04:56,40763.18,40763.19,40762.6,40763.17,2.102
2021-08-06 21:05:31,40720.01,40720.55,40719.98,40720.0,0.448
2021-08-06 21:06:08,40765.2,40766.25,40764.59,40765.19,0.585
2021-08-06 21:06:47,40791.34,40791.36,40791.31,40791.33,0.146
2021-08-06 21:07:24,40810.53,40811.21,40809.55,40810.52,0.263
2021-08-06 21:08:00,40824.21,40824.22,40823.01,40823.02,0.171
2021-08-06 21:08:35,40822.44,40823.21,40821.98,40822.43,0.014
2021-08-06 21:09:10,40826.72,40826.74,40826.08,40826.71,2.129
2021-08-06 21:09:44,40866.05,40866.26,40865.0,40866.04,1.187
2021-08-06 21:10:20,40856.4,40857.78,40856.24,40856.39,0.472
2021-08-06 21:10:56,40878.0,40878.41,40877.7,40877.99,0.273
2021-08-06 21:11:30,40880.52,40881.68,40880.1,40880.51,0.225
2021-08-06 21:12:07,40881.54,40881.69,40881.08,40881.53,0.036
2021-08-06 21:12:42,40896.01,40896.29,40895.75,40896.0,3.384
2021-08-06 21:13:16,40873.48,40873.53,40872.05,40873.35,0.022
2021-08-06 21:13:53,40860.47,40861.57,40860.31,40860.46,0.118
2021-08-06 21:14:30,40862.18,40862.2,40861.62,40862.17,0.028
2021-08-06 21:15:04,40903.92,40905.66,40903.77,40903.91,0.669
2021-08-06 21:15:39,40899.72,40899.99,40895.89,40899.71,5.615
2021-08-06 21:16:14,40875.01,40875.03,40874.36,40875.0,0.302
2021-08-06 21:16:50,40862.91,40862.99,40862.89,40862.9,0.126
2021-08-06 21:17:28,40868.04,40868.09,40867.99,40868.03,0.023
2021-08-06 21:18:06,40868.51,40869.39,40868.12,40868.5,0.414
2021-08-06 21:18:43,40883.52,40884.25,40883.5,40883.51,0.106
2021-08-06 21:19:19,40922.55,40922.59,40922.53,40922.54,0.057
2021-08-06 21:19:53,40928.24,40928.33,40927.83,40928.23,0.002
2021-08-06 21:20:27,40944.09,40944.1,40944.06,40944.08,0.06
2021-08-06 21:21:02,40952.99,40953.0,40952.25,40952.98,3.605
2021-08-06 21:21:37,40889.07,40889.08,40888.03,40889.06,0.276
2021-08-06 21:22:13,40936.14,40937.5,40935.74,40936.13,0.003
2021-08-06 21:22:49,40970.01,40970.25,40969.94,40970.0,0.931
2021-08-06 21:23:23,40980.63,40980.66,40979.45,40980.62,0.471
2021-08-06 21:23:59,40989.7,40989.74,40988.44,40989.69,0.477
2021-08-06 21:24:32,40974.31,40974.5,40974.0,40974.3,0.437
2021-08-06 21:25:08,40933.12,40933.98,40933.0,40933.11,0.52
2021-08-06 21:25:43,40906.6,40908.14,40906.28,40906.59,0.001
2021-08-06 21:26:18,40898.77,40899.33,40896.35,40898.76,7.908
2021-08-06 21:26:55,40904.31,40906.6,40904.25,40904.3,0.199
2021-08-06 21:27:30,40923.73,40924.06,40923.03,40923.72,1.573
2021-08-06 21:28:05,40961.71,40961.89,40961.69,40961.7,5.76
2021-08-06 21:28:40,40948.12,40949.76,40947.97,40948.11,0.625
2021-08-06 21:29:17,40980.0,40980.01,40979.81,40979.99,10.741
2021-08-06 21:29:54,40969.14,40970.46,40968.4,40969.13,0.005
2021-08-06 21:30:31,40982.91,40983.01,40982.88,40982.9,0.02
2021-08-06 21:31:06,40981.43,40981.44,40981.38,40981.42,2.332
2021-08-06 21:31:42,40939.99,40940.01,40939.52,40939.98,3.258
2021-08-06 21:32:17,40900.69,40901.02,40899.48,40899.49,0.001
2021-08-06 21:32:53,40929.23,40929.94,40927.11,40929.22,9.684
2021-08-06 21:33:29,40874.41,40874.5,40872.93,40874.39,0.002
2021-08-06 21:34:02,40878.78,40878.8,40878.38,40878.77,5.788
2021-08-06 21:34:37,40914.1,40914.92,40912.96,40914.09,1.344
2021-08-06 21:35:12,40895.58,40895.86,40895.28,40895.57,1.731
2021-08-06 21:35:47,40881.21,40882.22,40880.2,40881.2,0.945
2021-08-06 21:36:23,40874.11,40874.12,40873.67,40874.1,1.279
2021-08-06 21:36:59,40868.73,40869.66,40868.53,40868.72,0.054
2021-08-06 21:37:36,40872.94,40873.06,40872.13,40872.93,0.009
2021-08-06 21:38:12,40873.99,40874.0,40872.25,40873.98,0.049
2021-08-06 21:38:48,40895.79,40895.99,40895.26,40895.78,3.24
2021-08-06 21:39:24,40884.46,40885.2,40883.92,40884.45,0.019
2021-08-06 21:39:57,40913.51,40914.92,40913.32,40913.5,0.051
2021-08-06 21:40:34,40887.9,40888.08,40887.88,40887.89,0.086
2021-08-06 21:41:13,40909.05,40909.06,40908.14,40909.04,0.063
2021-08-06 21:41:50,40900.01,40900.8,40898.69,40900.0,4.662
2021-08-06 21:42:29,40854.97,40854.98,40854.94,40854.96,0.139
2021-08-06 21:43:07,40855.01,40855.09,40854.99,40855.0,0.175
2021-08-06 21:43:45,40867.92,40868.13,40867.34,40867.35,0.044
2021-08-06 21:44:22,40858.22,40858.23,40857.48,40858.21,1.667
2021-08-06 21:45:02,40874.34,40874.35,40873.82,40874.33,5.423
2021-08-06 21:45:41,40861.67,40862.71,40860.52,40861.66,4.842
2021-08-06 21:46:21,40850.03,40850.47,40850.01,40850.02,0.839
2021-08-06 21:46:58,40815.49,40815.5,40815.46,40815.48,6.11
2021-08-06 21:47:32,40816.52,40817.07,40816.37,40816.51,2.262
2021-08-06 21:48:07,40784.57,40784.58,40784.0,40784.01,0.025
2021-08-06 21:48:44,40806.52,40806.53,40806.3,40806.51,4.891
2021-08-06 21:49:20,40819.96,40820.54,40817.96,40819.95,6.873
2021-08-06 21:49:57,40821.72,40822.93,40821.35,40821.71,0.025
2021-08-06 21:50:33,40780.81,40781.72,40780.3,40780.8,6.291
2021-08-06 21:51:08,40782.76,40783.7,40780.09,40782.75,4.868
2021-08-06 21:51:43,40749.99,40750.9,40749.84,40749.98,0.373
2021-08-06 21:52:18,40785.48,40785.49,40785.3,40785.47,0.445
2021-08-06 21:52:54,40765.71,40765.72,40764.99,40765.7,0.114
2021-08-06 21:53:30,40773.98,40776.83,40773.96,40773.97,0.011
2021-08-06 21:54:06,40788.65,40788.99,40787.68,40788.64,3.15
2021-08-06 21:54:42,40787.48,40788.86,40785.41,40785.57,0.08
2021-08-06 21:55:19,40773.24,40773.44,40771.5,40773.2,0.262
2021-08-06 21:55:58,40776.44,40776.8,40775.86,40776.43,0.25
2021-08-06 21:56:34,40737.99,40738.0,40735.44,40737.98,0.083
2021-08-06 21:57:09,40826.47,40826.48,40825.12,40825.13,0.465
2021-08-06 21:57:44,40829.62,40829.79,40829.45,40829.61,0.061
2021-08-06 21:58:20,40843.12,40843.29,40841.88,40842.11,0.007
2021-08-06 21:58:53,40858.1,40858.17,40857.03,40858.09,1.27
2021-08-06 21:59:28,40905.03,40906.14,40904.85,40905.02,5.778
2021-08-06 22:00:03,40921.29,40921.56,40917.56,40917.83,0.003
2021-08-06 22:00:37,40848.37,40848.51,40847.88,40848.0,0.15
2021-08-06 22:01:11,40813.14,40814.62,40813.12,40813.13,0.036
2021-08-06 22:01:49,40811.27,40811.7,40810.91,40811.26,0.329
2021-08-06 22:02:27,40804.55,40806.11,40804.42,40804.54,0.178
2021-08-06 22:03:05,40780.04,40780.05,40780.01,40780.03,0.025
2021-08-06 22:03:41,40799.57,40799.87,40798.42,40799.55,0.336
2021-08-06 22:04:21,40798.28,40798.81,40798.11,40798.27,0.005
2021-08-06 22:04:55,40785.69,40786.88,40785.65,40785.68,0.746
2021-08-06 22:05:31,40752.39,40752.4,40751.77,40752.38,0.108
2021-08-06 22:06:06,40735.21,40735.22,40735.0,40735.2,2.525
2021-08-06 22:06:42,40781.88,40782.19,40781.68,40781.87,1.1
2021-08-06 22:07:18,40804.13,40804.92,40804.11,40804.12,2.637
2021-08-06 22:07:53,40815.38,40815.95,40815.36,40815.37,0.37
2021-08-06 22:08:31,40794.51,40794.52,40794.0,40794.5,1.406
2021-08-06 22:09:11,40813.25,40813.43,40813.23,40813.24,0.279
2021-08-06 22:09:48,40856.03,40856.62,40855.99,40856.02,0.704
2021-08-06 22:10:24,40814.22,40815.1,40813.85,40814.21,0.085
2021-08-06 22:11:02,40803.9,40803.91,40803.8,40803.89,0.1
2021-08-06 22:11:40,40822.2,40822.94,40821.55,40822.19,1.5
2021-08-06 22:12:17,40837.11,40837.12,40837.02,40837.1,0.288
2021-08-06 22:12:53,40815.24,40815.25,40812.92,40815.23,3.134
2021-08-06 22:13:31,40795.91,40795.92,40795.57,40795.9,0.075
2021-08-06 22:14:09,40780.01,40780.62,40779.57,40780.0,0.187
2021-08-06 22:14:47,40754.85,40755.55,40754.13,40754.84,2.256
2021-08-06 22:15:22,40728.08,40728.32,40727.14,40728.07,2.779
